
[INTERMEDIATE NODES]
FORMAT_INTERMEDIATENODE=SectionID,SeqNumber,CoordX,CoordY,IsBreakPoint,BreakPointLocation
OH_5858,10,747108.843379821,1831004.22111973,,
OH_5858,11,747082.615716543,1830982.21971023,,
OH_5858,12,747046.697851603,1830957.67101515,,
OH_5858,13,747010.894602164,1830923.27065627,,
OH_5859,1,749616.474338831,1832992.5405124,,
OH_5859,2,749558.916082159,1833002.38695131,,
OH_5859,3,749506.806733877,1833011.74540046,,
OH_5859,4,749453.977083284,1833018.88043973,,
OH_5859,5,749379.732391371,1833031.19111546,,
OH_5859,6,749322.2890013,1833049.45467168,,
OH_5859,7,749249.136510578,1833068.86421255,,
OH_5859,8,749170.409539688,1833090.20089231,,
OH_5859,9,749129.270399275,1833028.49845363,,
OH_5859,10,749082.6525776,1832969.72170074,,
OH_5859,11,749058.151782131,1832882.0847608,,
OH_5860,1,749924.744690543,1833009.97134328,,
OH_5861,1,752414.071486247,1834636.21669333,,
OH_5861,2,752368.509528786,1834606.5603878,,
OH_5864,1,746558.836052769,1829314.14551033,,
OH_5864,2,746634.908631875,1829293.3839159,,
OH_5864,3,746658.995680589,1829245.27559689,,
OH_5864,4,746692.83257014,1829190.86138072,,
OH_5864,5,746728.160908026,1829127.49898514,,
OH_5864,6,746751.827633829,1829075.29292261,,
OH_5864,7,746783.633735256,1829002.47860418,,
OH_5864,8,746807.683132863,1828944.96396386,,
