
[INTERMEDIATE NODES]
FORMAT_INTERMEDIATENODE=SectionID,SeqNumber,CoordX,CoordY,IsBreakPoint,BreakPointLocation
OH_10500,10,764660.546296646,1836557.23896378,,
OH_10500,11,764641.577601694,1836502.52867865,,
OH_10500,12,764622.576536051,1836441.72594044,,
OH_10500,13,764640.804492831,1836383.71000389,,
OH_10500,14,764660.682842786,1836330.36515987,,
OH_10500,15,764676.079014048,1836285.60130405,,
OH_10500,16,764698.249957793,1836245.4610001,,
OH_10500,17,764709.076831868,1836190.12174097,,
OH_10500,18,764725.975854524,1836144.71103366,,
OH_10500,19,764742.249731218,1836097.85538437,,
OH_10500,20,764758.754835052,1836049.78229957,,
OH_10500,21,764775.225819206,1836004.36752552,,
OH_10500,22,764793.12831372,1835955.42715918,,
OH_10500,23,764808.816720397,1835904.24489525,,
OH_10500,24,764822.820678193,1835851.04873589,,
OH_10500,25,764837.009869247,1835800.29082148,,
OH_10500,26,764851.397105739,1835750.64261046,,
OH_10500,27,764864.929729527,1835701.20527381,,
OH_10501,1,765021.740932882,1835635.38289522,,
OH_10501,2,765096.059565845,1835617.81226403,,
OH_10501,3,765172.532824519,1835598.71841485,,
OH_10501,4,765246.853262093,1835581.03756504,,
OH_10502,1,767021.856409352,1836536.14128983,,
OH_10502,2,767093.329834725,1836576.01064778,,
OH_10502,3,767152.751885077,1836608.9410854,,
OH_10502,4,767216.254662439,1836642.11868603,,
OH_10502,5,767274.953484211,1836674.4558466,,
OH_10502,6,767320.421725756,1836691.28547499,,
OH_10502,7,767367.987050388,1836707.23900051,,
OH_10502,8,767421.332552462,1836727.50466011,,
OH_10502,9,767466.498513694,1836742.1949259,,
OH_10502,10,767510.980139135,1836755.92891124,,
OH_10502,11,767554.07759864,1836764.93091262,,
OH_10502,12,767600.189926911,1836773.51342548,,
OH_10502,13,767654.481489395,1836777.7017658,,
OH_10502,14,767695.097361906,1836782.18068729,,
OH_10597,1,758807.320724981,1840509.87722825,,
OH_10597,2,758757.545440979,1840556.5514116,,
OH_10597,3,758720.253081148,1840594.96224382,,
OH_10597,4,758685.85878652,1840631.96888543,,
OH_10598,1,758954.972920848,1840342.39147745,,
OH_10598,2,758977.429324367,1840317.46730518,,
OH_10598,3,758975.179264661,1840280.85115292,,
OH_10598,4,758970.035086445,1840235.47286173,,
OH_10599,1,759836.25196699,1840026.34562963,,
OH_10599,2,759924.128195291,1840006.93297934,,
OH_10599,3,760000.664002121,1839989.7057001,,
OH_10599,4,760078.625422073,1839969.28599945,,
OH_10599,5,760158.009509423,1839946.00645981,,
OH_10599,6,760245.649011972,1839928.58426128,,
OH_10599,7,760308.370891666,1839906.20678246,,
OH_10600,1,760493.807755341,1839826.31298272,,
OH_10600,2,760582.304709214,1839791.186968,,
OH_10600,3,760663.8751114,1839755.09081805,,
OH_10601,1,762763.188747407,1838525.81026969,,
OH_10601,2,762801.848266332,1838503.81660585,,
OH_10601,3,762841.932624969,1838482.30335434,,
OH_10601,4,762883.19254815,1838457.65221288,,
OH_10601,5,762930.140306454,1838430.51341066,,
OH_10601,6,762968.136505266,1838407.71141129,,
OH_10601,7,763019.076667582,1838371.68881561,,
OH_10601,8,763054.754933508,1838352.64062673,,
OH_10601,9,763094.02005712,1838328.43273769,,
OH_10601,10,763124.365423317,1838308.98680993,,
OH_10601,11,763157.61035878,1838279.49952532,,
OH_10601,12,763187.444840755,1838249.64053691,,
OH_10601,13,763220.467219067,1838220.8150382,,
OH_10602,1,763862.916168478,1837773.88203721,,
OH_10602,2,763904.40841732,1837742.39491068,,
OH_10602,3,763948.384782308,1837717.24982181,,
OH_10602,4,763993.123645718,1837690.89514753,,
OH_10602,5,764034.718789051,1837659.74277409,,
OH_10602,6,764076.221229007,1837627.47985762,,
OH_10602,7,764132.795427662,1837593.74357766,,
OH_10602,8,764172.386161206,1837560.68322051,,
OH_10602,9,764204.83054107,1837535.72822514,,
OH_10602,10,764246.931440157,1837506.90653901,,
OH_10602,11,764289.978134902,1837479.3144739,,
OH_10602,12,764331.463424275,1837448.49226346,,
OH_10602,13,764373.690189137,1837418.23302037,,
OH_10602,14,764412.045902265,1837390.14035301,,
OH_10602,15,764451.262341796,1837361.5047619,,
OH_10602,16,764493.393014174,1837330.24788135,,
OH_10602,17,764534.657193432,1837300.08759439,,
OH_10603,1,764913.49879456,1837029.95716614,,
OH_10603,2,764951.115365493,1837001.30247626,,
OH_10604,1,767220.939372073,1836000.38693017,,
OH_10604,2,767247.381976504,1835948.24478356,,
OH_10604,3,767277.06895316,1835886.22757515,,
OH_10604,4,767307.355415456,1835823.15821626,,
OH_10604,5,767335.197573524,1835766.00770344,,
OH_10604,6,767362.540724074,1835708.05927417,,
OH_10604,7,767406.957682131,1835646.22950922,,
OH_10604,8,767444.62755988,1835602.71279092,,
OH_10604,9,767499.550548092,1835569.17013951,,
OH_10604,10,767575.086296151,1835544.40575926,,
OH_10604,11,767635.970762501,1835510.96894025,,
OH_10604,12,767694.625351303,1835478.35586817,,
OH_10604,13,767754.490062811,1835443.41840007,,
OH_10605,1,767004.728354806,1836454.18559672,,
OH_10605,2,767034.208290783,1836392.05492707,,
OH_10605,3,767065.114001882,1836329.16255786,,
OH_10605,4,767092.662981099,1836266.58373294,,
OH_10605,5,767125.788111465,1836202.78900721,,
OH_10605,6,767162.502968158,1836126.60892708,,
OH_10606,1,768097.633689935,1835975.09521458,,
OH_10606,2,768048.12435287,1835972.37109913,,
OH_10606,3,767991.759153335,1835971.33287064,,
OH_10606,4,767937.938032304,1835971.87683437,,
OH_10606,5,767894.501922076,1835970.17917181,,
OH_10606,6,767839.318722107,1835968.65012039,,
OH_10606,7,767795.16639358,1835967.36999618,,
OH_10606,8,767747.785645387,1835970.82523631,,
OH_10606,9,767696.988825323,1835971.50398125,,
OH_10606,10,767652.01015772,1835976.45108247,,
OH_10606,11,767605.734870116,1835978.94716531,,
OH_10606,12,767564.129613716,1835988.23838972,,
OH_10606,13,767527.848734001,1835994.98199255,,
OH_10606,14,767495.530897148,1836000.66792704,,
OH_10606,15,767462.585844272,1836010.38096462,,
OH_10606,16,767421.731521377,1836019.23338867,,
OH_10606,17,767383.502964344,1836028.05669213,,
OH_10607,1,768304.40435004,1835979.23722376,,
OH_10607,2,768254.125567274,1835978.27462361,,
OH_10607,3,768205.557474833,1835977.1132371,,
OH_10608,1,768206.007973437,1835268.01642862,,
OH_10608,2,768159.990581003,1835284.82412453,,
OH_10608,3,768120.551106142,1835296.39937798,,
OH_10608,4,768060.042599877,1835319.11577072,,
OH_10608,5,768021.561665283,1835330.92464767,,
OH_10609,1,768357.753363957,1835225.39245916,,
OH_10610,1,768738.553851131,1835154.33325089,,
OH_10610,2,768737.707864387,1835111.13867905,,
OH_10610,3,768811.877488208,1835114.50702614,,
OH_10610,4,768812.419613099,1835156.36907078,,
OH_10611,1,768923.066756318,1835161.03192,,
OH_10611,2,769001.55977407,1835165.99881955,,
OH_10612,1,769141.671842023,1835177.77977668,,
OH_10612,2,769267.827673311,1835182.46668942,,
OH_10612,3,769427.689014332,1835181.48737054,,
OH_10612,4,769653.380172241,1835184.88391898,,
OH_10612,5,769792.48926543,1835184.34682783,,
OH_10612,6,769855.319388851,1835187.67005132,,
OH_10612,7,769964.651393635,1835193.94282249,,
OH_10612,8,770074.338013799,1835199.38020002,,
OH_10612,9,770167.556985836,1835207.86574236,,
OH_10612,10,770281.938951747,1835211.4212676,,
OH_10613,1,770465.472103858,1835225.02606079,,
OH_10613,2,770612.517960326,1835232.75205093,,
OH_10613,3,770692.18893529,1835240.02447686,,
OH_10614,1,771535.189803496,1834965.174406,,
OH_10615,1,762614.403584079,1836461.27977071,,
OH_10615,2,762560.022383752,1836482.24198571,,
OH_10615,3,762510.74704152,1836502.16861046,,
OH_10615,4,762487.999588422,1836563.8955968,,
OH_10615,5,762469.230953034,1836623.14803415,,
OH_10615,6,762453.09172485,1836678.16435956,,
OH_10615,7,762432.12049525,1836753.61294985,,
OH_10615,8,762411.746109907,1836827.07584861,,
OH_10615,9,762398.401137672,1836878.25657999,,
OH_10615,10,762383.466963476,1836928.44909538,,
OH_10616,1,763016.441312457,1836310.4645096,,
OH_10616,2,762952.559529327,1836335.29397784,,
OH_10617,1,762066.551797409,1837258.76276194,,
OH_10617,2,762006.889370146,1837266.85394574,,
OH_10617,3,761942.911752204,1837276.6008747,,
OH_10617,4,761878.371350628,1837285.48631168,,
OH_10617,5,761820.126688075,1837294.7334796,,
OH_10618,1,761087.175120413,1837398.06917892,,
OH_10618,2,761045.732605621,1837419.28137837,,
OH_10618,3,760996.63589123,1837453.40219695,,
OH_10618,4,760941.536897479,1837486.59617004,,
OH_10618,5,760877.492660269,1837525.37331845,,
OH_10618,6,760811.154347878,1837564.40719062,,
OH_10618,7,760746.526984641,1837604.03121491,,
OH_10618,8,760692.815160178,1837640.94185925,,
OH_10618,9,760643.260593824,1837676.10728316,,
OH_10618,10,760605.152611214,1837697.2855637,,
OH_10618,11,760550.924528625,1837729.6373158,,
OH_10619,1,760434.427293688,1837804.20249708,,
OH_10619,2,760373.251393136,1837842.7301728,,
OH_10619,3,760321.87642762,1837875.97082441,,
OH_10619,4,760269.824133516,1837902.18146763,,
OH_10619,5,760217.506619147,1837902.91724778,,
OH_10619,6,760174.25726827,1837903.81458741,,
OH_10619,7,760114.105729777,1837905.35885146,,
OH_10619,8,760049.648299588,1837907.70455272,,
OH_10619,9,759982.908310161,1837909.4536814,,
OH_10619,10,759895.015627441,1837908.10001589,,
CA_10666,1,764869.085224974,1837074.42098827,,
CA_10666,2,764929.910051624,1837134.8701595,,
CA_10666,3,764963.834858487,1837178.87809285,,
CA_10666,4,764970.321333946,1837183.84013292,,
CA_10666,5,764987.304987259,1837208.62111288,,
CA_10666,6,764986.504025914,1837209.9996817,,
OH_10674,1,758181.869805053,1842276.37830751,,
OH_11347,1,759014.692799221,1840187.14019563,,
OH_11347,2,759066.892329056,1840172.7489823,,
OH_11347,3,759128.627044801,1840157.80699317,,
OH_11347,4,759178.097616069,1840145.2319416,,
OH_11347,5,759231.771601103,1840129.27535844,,
OH_11348,1,763128.407429325,1836215.00464766,,
OH_11349,1,763097.262463823,1836110.30877476,,
OH_11350,1,763042.284411696,1835969.99249023,,
OH_11352,1,762635.559886579,1836336.81073185,,
OH_11393,1,770742.839398799,1835266.85815753,,
OH_11394,1,770352.384251718,1835149.51953957,,
OH_11397,1,768343.185998515,1835952.61074312,,
OH_11397,2,768404.134573433,1835979.12718776,,
OH_11398,1,764944.598839728,1835648.15762925,,
OH_11399,1,762897.447073149,1836357.49651392,,
OH_11399,2,762841.497079742,1836378.87949441,,
OH_11399,3,762787.400402094,1836399.84469275,,
OH_11399,4,762729.861672923,1836421.33796052,,
OH_11402,1,762664.971306794,1836419.60321644,,
OH_11404,1,761314.547243845,1837361.64048932,,
OH_11404,2,761242.277078604,1837370.43328372,,
OH_11404,3,761182.598221768,1837379.95024626,,
OH_11404,4,761134.673176397,1837388.47182298,,
OH_11406,1,764963.272942083,1836942.10436692,,
OH_11409,1,763257.396126573,1838186.94650114,,
OH_11411,1,760438.987318552,1839848.56360044,,
OH_11412,1,758434.783878499,1840121.82534615,,
OH_11413,1,757849.463322671,1841802.45732823,,
OH_11414,1,757816.278129392,1841836.93395022,,
OH_11414,2,757783.197279501,1841862.88541771,,
OH_11414,3,757783.187808412,1841862.87423118,,
OH_11503,1,767288.037079326,1836050.48748143,,
OH_11506,1,771510.790840484,1834906.58540252,,
OH_11507,1,758677.965825943,1840680.41540125,,
OH_11517,1,760742.920833328,1839836.83682396,,
OH_11517,2,760756.670208181,1839927.2078882,,
OH_11517,3,760770.797868592,1840027.91311453,,
OH_11517,4,760783.212936049,1840120.51339628,,
OH_11517,5,760794.338337732,1840209.35564638,,
OH_11521,1,768222.211046558,1834878.23552227,,
OH_11521,2,768228.146733036,1834924.37258635,,
OH_11521,3,768231.489681999,1834964.27753207,,
OH_11521,4,768236.783329665,1835010.51729254,,
OH_11521,5,768238.471601052,1835046.30348339,,
OH_11521,6,768242.848513636,1835088.98737459,,
OH_11521,7,768248.860143259,1835137.56253764,,
OH_11521,8,768253.732469842,1835183.24340415,,
OH_11537,1,757971.30878479,1841400.5767604,,
OH_11537,2,757933.905759402,1841439.53983221,,
OH_11537,3,757962.59955819,1841467.67864931,,
OH_11537,4,758032.851449637,1841527.98540138,,
OH_11537,5,758048.058859079,1841541.45584097,,
OH_11537,6,758070.125722366,1841561.32024846,,
OH_11537,7,758032.411488357,1841608.36306764,,
OH_11537,8,757998.522543176,1841648.03383402,,
OH_11537,9,757961.108825041,1841687.99416068,,
OH_11537,10,757924.072177219,1841723.08850804,,
OH_11538,1,760806.781674283,1840319.96898329,,
OH_11542,1,768287.098963763,1835246.69442933,,
OH_11549,1,761692.608854189,1837310.2734958,,
OH_11549,2,761626.66476133,1837315.93805234,,
OH_11549,3,761546.895010273,1837329.19211078,,
OH_11551,1,764617.474346924,1837242.42818331,,
OH_11551,2,764659.593304538,1837212.16683357,,
OH_11551,3,764698.577534148,1837185.19070893,,
OH_11551,4,764740.370574125,1837155.48018302,,
OH_11551,5,764778.317784462,1837125.94354814,,
OH_11551,6,764827.054155696,1837095.98585567,,
OH_11553,1,766598.935483017,1836567.35909143,,
OH_11553,2,766641.826895059,1836569.8879273,,
OH_11553,3,766687.911693104,1836573.00919239,,
OH_11553,4,766731.996126947,1836582.52775784,,
OH_11553,5,766784.752354403,1836590.16150179,,
OH_11553,6,766827.12995043,1836599.54825866,,
OH_11553,7,766882.195517318,1836610.42213947,,
OH_11553,8,766925.147591835,1836617.50761744,,
OH_11553,9,766951.053896449,1836565.70618144,,
OH_11558,1,763788.861065858,1835995.84231497,,
OH_11558,2,763731.84135764,1836021.46629463,,
OH_11558,3,763663.265607555,1836055.34520217,,
OH_11558,4,763602.755269606,1836085.33782186,,
OH_11558,5,763546.884257606,1836110.83465157,,
OH_11558,6,763490.585734089,1836132.22623105,,
OH_11558,7,763432.676003174,1836152.66137712,,
OH_11558,8,763379.165463576,1836172.49533557,,
OH_11558,9,763313.53691151,1836199.57993769,,
OH_11558,10,763249.118327398,1836221.55641245,,
OH_11564,1,768402.64062182,1835172.18802724,,
OH_11573,1,763344.634430781,1838132.6726441,,
OH_11573,2,763394.309690608,1838101.76723231,,
OH_11573,3,763425.981626397,1838082.06340025,,
OH_11573,4,763450.10337951,1838056.67274157,,
OH_11573,5,763487.070519277,1838028.41659358,,
OH_11573,6,763521.296161214,1838006.06372521,,
OH_11573,7,763566.557506832,1837971.85445017,,
OH_11573,8,763611.102276001,1837943.83708388,,
OH_11573,9,763654.674066599,1837916.80419866,,
OH_11573,10,763701.613815304,1837885.05179212,,
OH_11573,11,763762.840931747,1837846.16797008,,
OH_11573,12,763786.750234503,1837829.3007554,,
OH_11573,13,763822.416607665,1837802.72298501,,
OH_11576,1,765034.054040355,1836951.17517157,,
OH_11576,2,765074.677524273,1836929.8657956,,
OH_11576,3,765122.90112627,1836906.87799381,,
OH_11576,4,765169.053773439,1836887.29919799,,
OH_11576,5,765209.907825226,1836864.55346841,,
OH_11576,6,765259.685968091,1836853.98768328,,
OH_11576,7,765302.386981347,1836845.88067464,,
OH_11576,8,765349.089957226,1836833.61483306,,
OH_11576,9,765385.199776031,1836797.41273287,,
OH_11576,10,765425.23247068,1836754.83838293,,
OH_11576,11,765449.162852414,1836727.89577579,,
OH_11576,12,765494.103361736,1836685.71471887,,
OH_11584,1,758773.140640608,1840705.32778019,,
OH_11584,2,758862.497918581,1840730.65964526,,
OH_11584,3,758957.539821712,1840753.73554417,,
OH_11584,4,759053.527326457,1840778.04263739,,
OH_11584,5,759061.292395265,1840815.44870241,,
OH_11584,6,759074.194826682,1840869.30509678,,
OH_11584,7,759089.744658721,1840916.10762029,,
OH_11584,8,759104.013922136,1840971.75219483,,
OH_11584,9,759120.917398178,1841021.34023198,,
OH_11584,10,759129.673540192,1841056.21291962,,
OH_11584,11,759139.645441101,1841105.16219499,,
OH_11584,12,759146.965366608,1841144.11424989,,
OH_11590,1,762342.097639019,1837025.48437966,,
OH_11590,2,762294.499647985,1837070.3977372,,
OH_11590,3,762260.559782432,1837107.17223865,,
OH_11590,4,762220.775714245,1837152.22130457,,
OH_11590,5,762172.897340033,1837203.4316738,,
OH_11598,1,770800.819277729,1835245.98488359,,
OH_11598,2,770919.639429603,1835248.10514809,,
OH_11598,3,771017.195543641,1835251.38193501,,
OH_11598,4,771096.325538659,1835250.94555813,,
OH_11602,1,762222.404211915,1839046.52893329,,
OH_11602,2,762225.289085099,1839001.03158953,,
OH_11602,3,762235.949434908,1838949.0495289,,
OH_11602,4,762249.125957626,1838881.58801189,,
OH_11602,5,762264.183302798,1838812.513317,,
OH_11602,6,762314.684298925,1838774.85732825,,
OH_11602,7,762298.763268671,1838739.33874585,,
OH_11602,8,762324.813727547,1838729.09572695,,
OH_11602,9,762377.524724182,1838705.27319711,,
OH_11602,10,762432.655816046,1838684.24870705,,
OH_11602,11,762475.602287237,1838664.40298359,,
OH_11602,12,762517.173456842,1838643.5443655,,
OH_11606,1,766182.266672328,1836552.48448622,,
OH_11606,2,766230.56052171,1836551.58852176,,
OH_11606,3,766285.619749056,1836551.76788978,,
OH_11606,4,766332.949732944,1836551.86555023,,
OH_11606,5,766382.815005164,1836551.49108461,,
OH_11606,6,766426.404970158,1836549.37656512,,
OH_11606,7,766485.558233847,1836557.75358548,,
OH_11606,8,766530.62675009,1836565.40162895,,
OH_11622,1,760818.057624371,1839699.72930124,,
OH_11622,2,760912.580001318,1839660.91343274,,
OH_11622,3,761002.144811939,1839625.80299897,,
OH_11622,4,761072.549802041,1839595.10774159,,
OH_11622,5,761150.102405986,1839564.72077626,,
OH_11622,6,761248.083721038,1839528.88255795,,
OH_11622,7,761296.83004344,1839508.16491665,,
OH_11622,8,761359.940167598,1839480.37095432,,
OH_11622,9,761338.688023876,1839428.73539294,,
OH_11622,10,761312.490833872,1839362.10851523,,
OH_11635,1,758870.152881359,1840442.80938796,,
OH_11635,2,758902.565815143,1840406.57168124,,
OH_11649,1,767956.394085995,1835350.70404768,,
OH_11690,1,764817.713385233,1835675.32690109,,
OH_11690,2,764754.535053076,1835689.34579135,,
OH_11690,3,764695.357447056,1835703.98346656,,
OH_11690,4,764639.354968585,1835716.66861748,,
OH_11690,5,764579.601828389,1835731.5840341,,
OH_11690,6,764522.191693875,1835747.94363023,,
OH_11690,7,764458.902645787,1835766.9822213,,
OH_11690,8,764384.730887096,1835789.97447676,,
OH_11690,9,764316.582170603,1835812.18656783,,
OH_11690,10,764250.449242316,1835833.5711684,,
OH_11690,11,764193.210584603,1835853.6418492,,
OH_11690,12,764136.559608239,1835872.58056603,,
OH_11690,13,764073.835383769,1835896.28423011,,
OH_11690,14,764018.326462439,1835916.47964949,,
OH_11690,15,763960.732090516,1835935.48132742,,
OH_11690,16,763892.868225655,1835957.98270545,,
OH_11700,1,762586.867961374,1838608.24743727,,
OH_11700,2,762624.537900592,1838590.04015513,,
OH_11700,3,762666.744063499,1838569.5725839,,
OH_11720,1,759752.272639848,1837460.12477607,,
OH_11720,2,759743.642139473,1837405.98782881,,
OH_11720,3,759733.048075764,1837346.51264093,,
OH_11720,4,759723.111041946,1837294.46366332,,
OH_11720,5,759712.184585082,1837235.98085114,,
