
[OVERHEADLINE SETTING]
FORMAT_OVERHEADLINESETTING=SectionID,DeviceNumber,DeviceStage,Flags,InitFromEquipFlags,LineCableID,Length,ConnectionStatus,CoordX,CoordY,HarmonicModel,FlowConstraintActive,FlowConstraintUnit,MaximumFlow,SeriesCompensationActive,MaxReactanceMultiplier,SeriesCompensationCost
BB_4998,BB_4998,,0,0,3P_22 KV_ACSR-120SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_4999,BB_4999,,0,0,3P_22 KV_ACSR-120SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5018,BB_5018,,0,0,3P_22 KV_ACV-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5019,BB_5019,,0,0,3P_22 KV_ACV-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5030,BB_5030,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5031,BB_5031,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5032,BB_5032,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5033,BB_5033,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5048,BB_5048,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5049,BB_5049,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5072,BB_5072,,0,0,3P_22 KV_ACV-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5073,BB_5073,,0,0,3P_22 KV_ACV-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5088,BB_5088,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5089,BB_5089,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5098,BB_5098,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5099,BB_5099,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5126,BB_5126,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5127,BB_5127,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5154,BB_5154,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5155,BB_5155,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5158,BB_5158,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5159,BB_5159,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5238,BB_5238,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5239,BB_5239,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5254,BB_5254,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5255,BB_5255,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5256,BB_5256,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5257,BB_5257,,0,0,3P_22 KV_ACSR-150SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5262,BB_5262,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5263,BB_5263,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5316,BB_5316,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5317,BB_5317,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5340,BB_5340,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5341,BB_5341,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5350,BB_5350,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5351,BB_5351,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5378,BB_5378,,0,0,3P_22 KV_SQMM,1.40000000,0,0,0,2,0,0,100,0,50,0
BB_5379,BB_5379,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_5380,BB_5380,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_5381,BB_5381,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_5384,BB_5384,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_5385,BB_5385,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_5386,BB_5386,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_5587,BB_5587,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5588,BB_5588,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_5589,BB_5589,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10667,BB_10667,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_10668,BB_10668,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_10669,BB_10669,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_10670,BB_10670,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_10671,BB_10671,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_10672,BB_10672,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_10673,BB_10673,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_10716,BB_10716,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10717,BB_10717,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10734,BB_10734,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10735,BB_10735,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10758,BB_10758,,0,0,3P_22 KV_AV-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10759,BB_10759,,0,0,3P_22 KV_AV-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10762,BB_10762,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10763,BB_10763,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10772,BB_10772,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10773,BB_10773,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10778,BB_10778,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10779,BB_10779,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10784,BB_10784,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10785,BB_10785,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10790,BB_10790,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10791,BB_10791,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10800,BB_10800,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10801,BB_10801,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10816,BB_10816,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10817,BB_10817,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10818,BB_10818,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10819,BB_10819,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10832,BB_10832,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10833,BB_10833,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10844,BB_10844,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10845,BB_10845,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10850,BB_10850,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10851,BB_10851,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10852,BB_10852,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10853,BB_10853,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10854,BB_10854,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10855,BB_10855,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10858,BB_10858,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10859,BB_10859,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10876,BB_10876,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10877,BB_10877,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10892,BB_10892,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10893,BB_10893,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10894,BB_10894,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10895,BB_10895,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10912,BB_10912,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10913,BB_10913,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10914,BB_10914,,0,0,3P_22 KV_ACSR-50SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10915,BB_10915,,0,0,3P_22 KV_ACSR-50SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10918,BB_10918,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10919,BB_10919,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10920,BB_10920,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10921,BB_10921,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10930,BB_10930,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10931,BB_10931,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10934,BB_10934,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10935,BB_10935,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10938,BB_10938,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10939,BB_10939,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10940,BB_10940,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10941,BB_10941,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10950,BB_10950,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10951,BB_10951,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10962,BB_10962,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10963,BB_10963,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10966,BB_10966,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10967,BB_10967,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10970,BB_10970,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10971,BB_10971,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10994,BB_10994,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_10995,BB_10995,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11004,BB_11004,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11005,BB_11005,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11008,BB_11008,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11009,BB_11009,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11018,BB_11018,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11019,BB_11019,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11026,BB_11026,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11027,BB_11027,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11038,BB_11038,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11039,BB_11039,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11062,BB_11062,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11063,BB_11063,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11064,BB_11064,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11065,BB_11065,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11070,BB_11070,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11071,BB_11071,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11076,BB_11076,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11077,BB_11077,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11094,BB_11094,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11095,BB_11095,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11098,BB_11098,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11099,BB_11099,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11102,BB_11102,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11103,BB_11103,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11112,BB_11112,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11113,BB_11113,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11128,BB_11128,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11129,BB_11129,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11142,BB_11142,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11143,BB_11143,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11186,BB_11186,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11187,BB_11187,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11192,BB_11192,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11193,BB_11193,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11194,BB_11194,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11195,BB_11195,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11208,BB_11208,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11209,BB_11209,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11228,BB_11228,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11229,BB_11229,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11236,BB_11236,,0,0,3P_22 KV_AV-50SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11237,BB_11237,,0,0,3P_22 KV_AV-50SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11252,BB_11252,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11253,BB_11253,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11262,BB_11262,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11263,BB_11263,,0,0,3P_22 KV_ACSR-95SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11266,BB_11266,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11267,BB_11267,,0,0,3P_22 KV_SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11284,BB_11284,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11285,BB_11285,,0,0,3P_22 KV_ACSR-70SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11288,BB_11288,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11289,BB_11289,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11498,BB_11498,,0,0,3P_22 KV_SQMM,0.49998849,0,0,0,2,0,0,100,0,50,0
BB_11661,BB_11661,,0,0,3P_22 KV_SQMM,0.70000000,0,0,0,2,0,0,100,0,50,0
BB_11669,BB_11669,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
BB_11670,BB_11670,,0,0,3P_22 KV_ACSR-185SQMM,0.50000000,0,0,0,2,0,0,100,0,50,0
